mm_id,entity_id,traj_id,rid_list,time_list
182296,216,292,"1520,6118,1730,35186,1729,6119,12209,12431,6121,25746,8168,8153,25725,8151,8156,8169,20040,20036,17549,6178,17553,851,879,847,16687,17530,18874,16689,18880,34029,22767,33865,34034","2015-11-07T17:45:38Z,2015-11-07T17:47:56Z,2015-11-07T17:49:56Z,2015-11-07T17:58:57Z,2015-11-07T18:00:56Z,2015-11-07T18:01:17Z,2015-11-07T18:02:00Z,2015-11-07T18:02:17Z,2015-11-07T18:02:32Z,2015-11-07T18:02:56Z,2015-11-07T18:04:56Z,2015-11-07T18:12:22Z,2015-11-07T18:12:40Z,2015-11-07T18:12:57Z,2015-11-07T18:16:57Z,2015-11-07T18:17:49Z,2015-11-07T18:18:25Z,2015-11-07T18:18:57Z,2015-11-07T18:19:19Z,2015-11-07T18:19:20Z,2015-11-07T18:20:43Z,2015-11-07T18:21:17Z,2015-11-07T18:21:57Z,2015-11-07T18:25:18Z,2015-11-07T18:25:52Z,2015-11-07T18:25:57Z,2015-11-07T18:25:59Z,2015-11-07T18:26:03Z,2015-11-07T18:26:28Z,2015-11-07T18:26:37Z,2015-11-07T18:26:57Z,2015-11-07T18:27:10Z,2015-11-07T18:27:57Z"
8674183,10726,107,"10140,10187,3681,3650,3675,2725,9908,30743,5256,9905,6920,10179,5258,5262,6849,15629,20470,1320,17229,20474,1322,3577,23783,13163,1324,20449,17222,2930,2928,1328,17239,3216,24467,24468","2015-11-03T22:35:44Z,2015-11-03T22:35:50Z,2015-11-03T22:35:58Z,2015-11-03T22:35:59Z,2015-11-03T22:35:59Z,2015-11-03T22:36:00Z,2015-11-03T22:36:08Z,2015-11-03T22:36:15Z,2015-11-03T22:36:22Z,2015-11-03T22:36:52Z,2015-11-03T22:37:22Z,2015-11-03T22:37:57Z,2015-11-03T22:38:20Z,2015-11-03T22:38:22Z,2015-11-03T22:38:40Z,2015-11-03T22:38:48Z,2015-11-03T22:39:02Z,2015-11-03T22:39:02Z,2015-11-03T22:39:22Z,2015-11-03T22:40:22Z,2015-11-03T22:40:46Z,2015-11-03T22:40:47Z,2015-11-03T22:41:22Z,2015-11-03T22:41:48Z,2015-11-03T22:42:04Z,2015-11-03T22:42:04Z,2015-11-03T22:42:22Z,2015-11-03T22:44:18Z,2015-11-03T22:44:22Z,2015-11-03T22:45:22Z,2015-11-03T22:45:51Z,2015-11-03T22:45:55Z,2015-11-03T22:46:11Z,2015-11-03T22:46:22Z"
3840620,4704,319,"10281,8193,10461,10366,25106,686,18699,18929,3023,3022,10730,4178,20749,2057,38274,38279,39344,39343,38278,38275,36088,604,14040,39471,605,606,1982,1994,1996,2002,1987,21402,21400,12862,12793,7844,16119,13063,12894,37501,25500,37497,13503,37496,25501,37502,12895,13062","2015-11-07T16:06:35Z,2015-11-07T16:06:52Z,2015-11-07T16:07:00Z,2015-11-07T16:07:15Z,2015-11-07T16:07:19Z,2015-11-07T16:07:32Z,2015-11-07T16:08:00Z,2015-11-07T16:08:56Z,2015-11-07T16:08:58Z,2015-11-07T16:09:00Z,2015-11-07T16:10:00Z,2015-11-07T16:11:55Z,2015-11-07T16:12:00Z,2015-11-07T16:13:16Z,2015-11-07T16:13:22Z,2015-11-07T16:13:37Z,2015-11-07T16:13:39Z,2015-11-07T16:13:58Z,2015-11-07T16:14:00Z,2015-11-07T16:14:46Z,2015-11-07T16:15:00Z,2015-11-07T16:15:20Z,2015-11-07T16:15:43Z,2015-11-07T16:16:00Z,2015-11-07T16:18:00Z,2015-11-07T16:18:13Z,2015-11-07T16:18:22Z,2015-11-07T16:18:25Z,2015-11-07T16:18:32Z,2015-11-07T16:18:38Z,2015-11-07T16:18:47Z,2015-11-07T16:19:10Z,2015-11-07T16:19:11Z,2015-11-07T16:19:11Z,2015-11-07T16:19:18Z,2015-11-07T16:19:26Z,2015-11-07T16:19:30Z,2015-11-07T16:19:34Z,2015-11-07T16:19:49Z,2015-11-07T16:19:59Z,2015-11-07T16:19:59Z,2015-11-07T16:20:00Z,2015-11-07T16:21:00Z,2015-11-07T16:22:47Z,2015-11-07T16:22:54Z,2015-11-07T16:23:00Z,2015-11-07T16:24:00Z,2015-11-07T16:25:00Z"
12029560,14832,831,"28287,29791,29564,22235,22230,22238,5031,28348,5648,28366,28339,20189,11996,20194,20192,20186,20185,26426,20535,20598,20595,20533,18885","2015-11-07T07:33:18Z,2015-11-07T07:33:35Z,2015-11-07T07:33:46Z,2015-11-07T07:34:06Z,2015-11-07T07:35:06Z,2015-11-07T07:36:58Z,2015-11-07T07:37:06Z,2015-11-07T07:37:27Z,2015-11-07T07:37:45Z,2015-11-07T07:37:59Z,2015-11-07T07:38:06Z,2015-11-07T07:38:57Z,2015-11-07T07:39:00Z,2015-11-07T07:39:03Z,2015-11-07T07:39:06Z,2015-11-07T07:39:27Z,2015-11-07T07:40:03Z,2015-11-07T07:40:06Z,2015-11-07T07:40:49Z,2015-11-07T07:41:03Z,2015-11-07T07:41:15Z,2015-11-07T07:42:04Z,2015-11-07T07:42:06Z"
7446717,9183,171,"13229,3362,13146,18747,3359,18744,18741,7877,13175","2015-11-06T09:14:25Z,2015-11-06T09:15:26Z,2015-11-06T09:16:26Z,2015-11-06T09:18:14Z,2015-11-06T09:18:18Z,2015-11-06T09:18:22Z,2015-11-06T09:18:26Z,2015-11-06T09:19:08Z,2015-11-06T09:19:26Z"
7902184,9759,191,"36343,36332,26274,1407,6981,35763,20147,810,35343,6979,180,32486,18065,12045,18066,18074,18125,18128,13771,18130,27707,27714,27710","2015-11-06T17:06:52Z,2015-11-06T17:08:36Z,2015-11-06T17:09:36Z,2015-11-06T17:10:36Z,2015-11-06T17:11:21Z,2015-11-06T17:11:36Z,2015-11-06T17:12:01Z,2015-11-06T17:12:03Z,2015-11-06T17:12:05Z,2015-11-06T17:12:36Z,2015-11-06T17:13:38Z,2015-11-06T17:13:57Z,2015-11-06T17:14:13Z,2015-11-06T17:14:15Z,2015-11-06T17:15:23Z,2015-11-06T17:15:36Z,2015-11-06T17:16:19Z,2015-11-06T17:16:36Z,2015-11-06T17:17:14Z,2015-11-06T17:17:17Z,2015-11-06T17:17:36Z,2015-11-06T17:18:36Z,2015-11-06T17:19:36Z"
3440392,4242,167,"13106,13094,2096,13002,13120,5900,3758,39670,3759,39673,3764,21427,21429,27044","2015-11-06T06:20:18Z,2015-11-06T06:21:13Z,2015-11-06T06:22:13Z,2015-11-06T06:22:48Z,2015-11-06T06:23:13Z,2015-11-06T06:24:13Z,2015-11-06T06:25:13Z,2015-11-06T06:26:13Z,2015-11-06T06:26:46Z,2015-11-06T06:27:13Z,2015-11-06T06:28:13Z,2015-11-06T06:28:56Z,2015-11-06T06:28:57Z,2015-11-06T06:29:13Z"
9784382,12121,89,"25901,25899,31581,25897,31580,25900,23873,31563,25913,25634","2015-11-07T18:47:23Z,2015-11-07T18:48:23Z,2015-11-07T18:50:23Z,2015-11-07T18:53:12Z,2015-11-07T18:56:00Z,2015-11-07T18:58:24Z,2015-11-07T19:00:22Z,2015-11-07T19:00:24Z,2015-11-07T19:02:21Z,2015-11-07T19:02:24Z"
7892785,9749,162,"5086,25257,33362,4450,4452,4454,3080,26868,23816,24979,2557,25321,24995,24989,28517,24986,33324,33340,33327,33359","2015-11-04T02:05:23Z,2015-11-04T02:05:57Z,2015-11-04T02:06:10Z,2015-11-04T02:06:23Z,2015-11-04T02:07:26Z,2015-11-04T02:07:34Z,2015-11-04T02:07:36Z,2015-11-04T02:07:38Z,2015-11-04T02:07:47Z,2015-11-04T02:08:02Z,2015-11-04T02:08:17Z,2015-11-04T02:08:23Z,2015-11-04T02:08:57Z,2015-11-04T02:09:23Z,2015-11-04T02:09:45Z,2015-11-04T02:09:47Z,2015-11-04T02:10:23Z,2015-11-04T02:11:03Z,2015-11-04T02:11:05Z,2015-11-04T02:11:23Z"
1015414,1261,51,"2502,22748,7120,14009,320,23368,22739,746,23351,23353,1658,1584,28504,28959,28956,1647,25383,7442,7448,25353,4997,25481,757,25478,25034,19459,109,3395,22709,12593,15898,26325,38912,3394,38916,15882,3393,25587,15892,15894,15889,22117,22114","2015-11-02T15:27:45Z,2015-11-02T15:28:16Z,2015-11-02T15:28:48Z,2015-11-02T15:29:01Z,2015-11-02T15:30:01Z,2015-11-02T15:33:52Z,2015-11-02T15:34:01Z,2015-11-02T15:36:02Z,2015-11-02T15:36:38Z,2015-11-02T15:36:39Z,2015-11-02T15:37:02Z,2015-11-02T15:37:17Z,2015-11-02T15:37:46Z,2015-11-02T15:38:02Z,2015-11-02T15:39:02Z,2015-11-02T15:39:28Z,2015-11-02T15:39:40Z,2015-11-02T15:40:02Z,2015-11-02T15:40:30Z,2015-11-02T15:41:02Z,2015-11-02T15:41:22Z,2015-11-02T15:41:28Z,2015-11-02T15:41:28Z,2015-11-02T15:42:02Z,2015-11-02T15:44:17Z,2015-11-02T15:44:23Z,2015-11-02T15:44:43Z,2015-11-02T15:44:59Z,2015-11-02T15:45:10Z,2015-11-02T15:47:02Z,2015-11-02T15:47:36Z,2015-11-02T15:47:39Z,2015-11-02T15:47:49Z,2015-11-02T15:47:54Z,2015-11-02T15:47:57Z,2015-11-02T15:48:02Z,2015-11-02T15:48:34Z,2015-11-02T15:48:53Z,2015-11-02T15:49:50Z,2015-11-02T15:49:56Z,2015-11-02T15:50:02Z,2015-11-02T15:50:45Z,2015-11-02T15:51:02Z"
6098068,7489,183,"18771,3305,3307,17784,5210,19579,19577,20100,19745,2626,2628,28668,19743,19759,38679,19780,19782,19787,19796,19807","2015-11-04T18:13:20Z,2015-11-04T18:15:05Z,2015-11-04T18:15:18Z,2015-11-04T18:16:18Z,2015-11-04T18:16:48Z,2015-11-04T18:16:56Z,2015-11-04T18:17:18Z,2015-11-04T18:18:18Z,2015-11-04T18:18:43Z,2015-11-04T18:18:48Z,2015-11-04T18:19:18Z,2015-11-04T18:19:48Z,2015-11-04T18:20:18Z,2015-11-04T18:21:18Z,2015-11-04T18:23:18Z,2015-11-04T18:25:02Z,2015-11-04T18:25:08Z,2015-11-04T18:25:12Z,2015-11-04T18:25:18Z,2015-11-04T18:26:18Z"
621552,803,171,"13196,237,13370,235,31240,18791,18794,18795,18796,13867,13864,13887,13882,21781,13931,15470,13868,13837","2015-11-06T11:42:13Z,2015-11-06T11:42:26Z,2015-11-06T11:42:56Z,2015-11-06T11:43:56Z,2015-11-06T11:44:26Z,2015-11-06T11:46:27Z,2015-11-06T11:46:56Z,2015-11-06T11:47:21Z,2015-11-06T11:47:26Z,2015-11-06T11:49:18Z,2015-11-06T11:49:56Z,2015-11-06T11:50:08Z,2015-11-06T11:50:31Z,2015-11-06T11:51:58Z,2015-11-06T11:52:09Z,2015-11-06T11:52:28Z,2015-11-06T11:53:23Z,2015-11-06T11:53:28Z"
7740958,9552,86,"29612,29614,17355,909,3528,17611,16592,948,946,16589,16587","2015-11-02T12:33:17Z,2015-11-02T12:33:26Z,2015-11-02T12:33:41Z,2015-11-02T12:34:37Z,2015-11-02T12:34:41Z,2015-11-02T12:34:56Z,2015-11-02T12:35:03Z,2015-11-02T12:35:11Z,2015-11-02T12:35:14Z,2015-11-02T12:35:35Z,2015-11-02T12:35:41Z"
3094662,3814,109,"21408,38397,21409,38475,14379,8515,6951,14030,31123,17716,17718,6821,17720,6826,14366,15036,6824,14028,18657,12977,12867,12780,14385,18819,12984,12809,6828,2038,1960,14372,14378,27865,3753,14387,6829,6831,1974,30605,4931,18834,18840,15505,23332","2015-11-04T11:33:04Z,2015-11-04T11:33:39Z,2015-11-04T11:33:40Z,2015-11-04T11:34:09Z,2015-11-04T11:34:34Z,2015-11-04T11:34:35Z,2015-11-04T11:34:39Z,2015-11-04T11:34:51Z,2015-11-04T11:34:53Z,2015-11-04T11:34:54Z,2015-11-04T11:34:54Z,2015-11-04T11:34:55Z,2015-11-04T11:34:55Z,2015-11-04T11:35:09Z,2015-11-04T11:35:36Z,2015-11-04T11:35:48Z,2015-11-04T11:35:48Z,2015-11-04T11:35:50Z,2015-11-04T11:35:51Z,2015-11-04T11:36:09Z,2015-11-04T11:36:15Z,2015-11-04T11:36:20Z,2015-11-04T11:36:32Z,2015-11-04T11:36:34Z,2015-11-04T11:36:35Z,2015-11-04T11:36:44Z,2015-11-04T11:36:49Z,2015-11-04T11:36:51Z,2015-11-04T11:37:09Z,2015-11-04T11:37:39Z,2015-11-04T11:37:54Z,2015-11-04T11:38:09Z,2015-11-04T11:38:16Z,2015-11-04T11:38:27Z,2015-11-04T11:38:39Z,2015-11-04T11:39:03Z,2015-11-04T11:39:09Z,2015-11-04T11:39:20Z,2015-11-04T11:39:22Z,2015-11-04T11:39:39Z,2015-11-04T11:40:04Z,2015-11-04T11:40:07Z,2015-11-04T11:40:09Z"
1276680,1595,271,"5794,19765,19763,670,18190,18184,19756,17880,17876,19750,19746,1128,1126,1123,1122,1120,13356,14424,13351,13548,13232,1130,13977,13209","2015-11-06T19:36:55Z,2015-11-06T19:37:17Z,2015-11-06T19:37:55Z,2015-11-06T19:38:40Z,2015-11-06T19:38:55Z,2015-11-06T19:40:00Z,2015-11-06T19:40:40Z,2015-11-06T19:41:08Z,2015-11-06T19:41:39Z,2015-11-06T19:41:56Z,2015-11-06T19:42:17Z,2015-11-06T19:42:20Z,2015-11-06T19:42:56Z,2015-11-06T19:43:28Z,2015-11-06T19:43:37Z,2015-11-06T19:43:46Z,2015-11-06T19:43:56Z,2015-11-06T19:44:31Z,2015-11-06T19:44:56Z,2015-11-06T19:45:17Z,2015-11-06T19:45:27Z,2015-11-06T19:45:36Z,2015-11-06T19:45:45Z,2015-11-06T19:45:58Z"
2284216,2829,195,"23455,7312,10886,4090,10698,30433,14970,3000,19100,19103,19105,19107,19110,19112,18,9715,26322,18180,4394,679,18178,17881,19756,17880,17877,17870,17865,3390,3388,13973,3387,3605,6745","2015-11-06T19:02:21Z,2015-11-06T19:03:09Z,2015-11-06T19:03:19Z,2015-11-06T19:03:38Z,2015-11-06T19:03:55Z,2015-11-06T19:04:38Z,2015-11-06T19:06:17Z,2015-11-06T19:06:24Z,2015-11-06T19:06:30Z,2015-11-06T19:06:38Z,2015-11-06T19:07:16Z,2015-11-06T19:07:38Z,2015-11-06T19:08:38Z,2015-11-06T19:09:11Z,2015-11-06T19:09:38Z,2015-11-06T19:10:12Z,2015-11-06T19:10:21Z,2015-11-06T19:10:34Z,2015-11-06T19:10:35Z,2015-11-06T19:10:36Z,2015-11-06T19:10:37Z,2015-11-06T19:10:38Z,2015-11-06T19:11:13Z,2015-11-06T19:11:38Z,2015-11-06T19:12:38Z,2015-11-06T19:13:09Z,2015-11-06T19:13:38Z,2015-11-06T19:13:40Z,2015-11-06T19:14:07Z,2015-11-06T19:14:34Z,2015-11-06T19:14:38Z,2015-11-06T19:14:54Z,2015-11-06T19:15:38Z"
13814623,17018,267,"26773,26765,26775,27966,23864,307,24730,14121,21127,14124,545,23860,546,25467,25463,23372,29189,328,22745,324,332,24693,23366,23368,22740","2015-11-06T02:53:25Z,2015-11-06T02:54:14Z,2015-11-06T02:55:03Z,2015-11-06T02:55:47Z,2015-11-06T02:56:03Z,2015-11-06T02:58:01Z,2015-11-06T02:58:03Z,2015-11-06T02:59:18Z,2015-11-06T02:59:21Z,2015-11-06T02:59:26Z,2015-11-06T02:59:28Z,2015-11-06T02:59:42Z,2015-11-06T03:00:45Z,2015-11-06T03:01:03Z,2015-11-06T03:02:03Z,2015-11-06T03:02:19Z,2015-11-06T03:02:48Z,2015-11-06T03:03:02Z,2015-11-06T03:03:03Z,2015-11-06T03:03:31Z,2015-11-06T03:04:03Z,2015-11-06T03:04:45Z,2015-11-06T03:05:00Z,2015-11-06T03:05:02Z,2015-11-06T03:05:03Z"
12568554,15468,283,"18306,28666,18307,17146,1156,1153,17143,4668","2015-11-07T00:13:40Z,2015-11-07T00:13:48Z,2015-11-07T00:13:56Z,2015-11-07T00:14:25Z,2015-11-07T00:14:32Z,2015-11-07T00:15:23Z,2015-11-07T00:15:25Z,2015-11-07T00:16:25Z"
16117294,19885,17,"24628,24625,24624,32728,32725,34596,26603,26602,17242,17235,3252,3254,3256,3249,21732,23779,3579,3539,17226,3547,20468,27416,6852,24233,5259,10178,6918,9904,5255,5254,6871,6908","2015-11-02T11:30:03Z,2015-11-02T11:30:05Z,2015-11-02T11:30:06Z,2015-11-02T11:30:30Z,2015-11-02T11:30:32Z,2015-11-02T11:30:35Z,2015-11-02T11:30:58Z,2015-11-02T11:31:03Z,2015-11-02T11:31:38Z,2015-11-02T11:34:03Z,2015-11-02T11:35:03Z,2015-11-02T11:36:00Z,2015-11-02T11:36:03Z,2015-11-02T11:37:45Z,2015-11-02T11:38:02Z,2015-11-02T11:39:09Z,2015-11-02T11:39:39Z,2015-11-02T11:39:41Z,2015-11-02T11:40:03Z,2015-11-02T11:41:09Z,2015-11-02T11:41:11Z,2015-11-02T11:41:36Z,2015-11-02T11:41:51Z,2015-11-02T11:42:03Z,2015-11-02T11:42:38Z,2015-11-02T11:43:00Z,2015-11-02T11:43:32Z,2015-11-02T11:44:03Z,2015-11-02T11:44:32Z,2015-11-02T11:44:35Z,2015-11-02T11:45:03Z,2015-11-02T11:46:03Z"
13041090,16070,129,"7917,7895,7891,7920,21627,7905,21625,34211,7942,34773,34772,7912,2425,469,21498,21504,3950,481,19884,14680,2432,14854,16403,21548,7493,14863,16401","2015-11-03T21:57:50Z,2015-11-03T21:58:51Z,2015-11-03T21:59:51Z,2015-11-03T22:00:51Z,2015-11-03T22:01:50Z,2015-11-03T22:01:51Z,2015-11-03T22:02:09Z,2015-11-03T22:02:51Z,2015-11-03T22:03:12Z,2015-11-03T22:03:30Z,2015-11-03T22:03:37Z,2015-11-03T22:03:51Z,2015-11-03T22:04:01Z,2015-11-03T22:04:10Z,2015-11-03T22:04:39Z,2015-11-03T22:04:52Z,2015-11-03T22:05:26Z,2015-11-03T22:06:58Z,2015-11-03T22:07:05Z,2015-11-03T22:07:13Z,2015-11-03T22:07:22Z,2015-11-03T22:07:24Z,2015-11-03T22:07:25Z,2015-11-03T22:07:49Z,2015-11-03T22:07:52Z,2015-11-03T22:08:09Z,2015-11-03T22:08:52Z"
16720250,20595,143,"6232,6249,6245,32701,6204,2343,17392,2337,24426,35807,20476,4037,12081","2015-11-05T09:47:42Z,2015-11-05T09:47:51Z,2015-11-05T09:48:15Z,2015-11-05T09:48:20Z,2015-11-05T09:48:33Z,2015-11-05T09:49:13Z,2015-11-05T09:49:24Z,2015-11-05T09:49:32Z,2015-11-05T09:49:33Z,2015-11-05T09:50:21Z,2015-11-05T09:50:33Z,2015-11-05T09:51:16Z,2015-11-05T09:52:33Z"
3734835,4587,224,"18879,18881,22765,16695,16696,16588,477,2298","2015-11-05T11:18:33Z,2015-11-05T11:19:21Z,2015-11-05T11:19:30Z,2015-11-05T11:19:49Z,2015-11-05T11:20:14Z,2015-11-05T11:20:21Z,2015-11-05T11:20:33Z,2015-11-05T11:21:33Z"
16196403,19984,28,"12036,26419,20237,12032,12033,20167","2015-11-02T15:41:02Z,2015-11-02T15:41:07Z,2015-11-02T15:41:38Z,2015-11-02T15:41:47Z,2015-11-02T15:42:03Z,2015-11-02T15:42:07Z"
13706602,16881,63,"18557,4352,20862,9718,30496,20864,19213,4358,1808,1837,1843,1821,226,5718,5720,2866,23430,16881,16882,16883,16890,16895,16905,16909,16917,16928,16940,25177,16951,16980,17048,17065,17070,7138,7131,28565,35794,38361,37642,38362,38366,38385","2015-11-02T12:10:55Z,2015-11-02T12:11:17Z,2015-11-02T12:11:44Z,2015-11-02T12:12:21Z,2015-11-02T12:12:35Z,2015-11-02T12:13:18Z,2015-11-02T12:16:31Z,2015-11-02T12:16:35Z,2015-11-02T12:17:09Z,2015-11-02T12:17:13Z,2015-11-02T12:17:24Z,2015-11-02T12:17:35Z,2015-11-02T12:18:35Z,2015-11-02T12:19:35Z,2015-11-02T12:20:14Z,2015-11-02T12:20:35Z,2015-11-02T12:21:11Z,2015-11-02T12:21:15Z,2015-11-02T12:21:18Z,2015-11-02T12:21:23Z,2015-11-02T12:21:35Z,2015-11-02T12:22:35Z,2015-11-02T12:22:51Z,2015-11-02T12:22:51Z,2015-11-02T12:23:16Z,2015-11-02T12:23:35Z,2015-11-02T12:23:55Z,2015-11-02T12:24:04Z,2015-11-02T12:24:17Z,2015-11-02T12:24:23Z,2015-11-02T12:24:29Z,2015-11-02T12:24:35Z,2015-11-02T12:24:52Z,2015-11-02T12:25:03Z,2015-11-02T12:25:24Z,2015-11-02T12:25:35Z,2015-11-02T12:25:55Z,2015-11-02T12:26:33Z,2015-11-02T12:26:35Z,2015-11-02T12:26:38Z,2015-11-02T12:27:09Z,2015-11-02T12:27:35Z"
16167701,19950,187,"14096,738,24136,28017,20685,20694,740,30571,12577,22063,1231,3840,3808,15919,15921,22024,22020,22019","2015-11-05T00:43:59Z,2015-11-05T00:45:46Z,2015-11-05T00:46:25Z,2015-11-05T00:46:46Z,2015-11-05T00:48:36Z,2015-11-05T00:48:43Z,2015-11-05T00:48:46Z,2015-11-05T00:49:13Z,2015-11-05T00:49:23Z,2015-11-05T00:49:43Z,2015-11-05T00:49:46Z,2015-11-05T00:50:23Z,2015-11-05T00:50:33Z,2015-11-05T00:50:36Z,2015-11-05T00:50:46Z,2015-11-05T00:51:46Z,2015-11-05T00:53:41Z,2015-11-05T00:53:46Z"
9228450,11422,87,"18053,18044,18042,19739,1755,18020,18009,18000,1752,15722,15714,15687,19737,2076,25065,15694,15702,15716,15662,4577,4576,4574,26907,4573,32602,4571,6104,6062,6089,6059","2015-11-03T13:03:58Z,2015-11-03T13:04:15Z,2015-11-03T13:04:15Z,2015-11-03T13:04:17Z,2015-11-03T13:04:37Z,2015-11-03T13:04:44Z,2015-11-03T13:04:58Z,2015-11-03T13:05:12Z,2015-11-03T13:05:13Z,2015-11-03T13:05:16Z,2015-11-03T13:05:58Z,2015-11-03T13:06:37Z,2015-11-03T13:06:47Z,2015-11-03T13:06:58Z,2015-11-03T13:07:37Z,2015-11-03T13:07:41Z,2015-11-03T13:07:47Z,2015-11-03T13:07:49Z,2015-11-03T13:07:58Z,2015-11-03T13:08:17Z,2015-11-03T13:08:34Z,2015-11-03T13:08:52Z,2015-11-03T13:08:58Z,2015-11-03T13:09:22Z,2015-11-03T13:09:23Z,2015-11-03T13:09:26Z,2015-11-03T13:09:27Z,2015-11-03T13:09:58Z,2015-11-03T13:10:58Z,2015-11-03T13:11:58Z"
12974478,15981,103,"6978,20137,6979,180,32486,18065,12045,18066,18074,18125,18128,13770","2015-11-03T12:26:37Z,2015-11-03T12:26:38Z,2015-11-03T12:26:58Z,2015-11-03T12:27:35Z,2015-11-03T12:27:47Z,2015-11-03T12:27:57Z,2015-11-03T12:27:58Z,2015-11-03T12:28:22Z,2015-11-03T12:28:27Z,2015-11-03T12:28:39Z,2015-11-03T12:28:44Z,2015-11-03T12:28:58Z"
10692549,13228,31,"3874,19848,6508,19851,6554,3866,22943,22941,22940,3856,12801,12789,13005,23254,12686,3041,4912,17507,26574,3038,3055,3052,23444,11828,39137,11853,35851,11807,23447,3036,2596,23446,30586,30583,30579","2015-11-01T17:36:11Z,2015-11-01T17:37:35Z,2015-11-01T17:38:35Z,2015-11-01T17:39:25Z,2015-11-01T17:39:35Z,2015-11-01T17:41:01Z,2015-11-01T17:41:14Z,2015-11-01T17:41:19Z,2015-11-01T17:41:35Z,2015-11-01T17:42:35Z,2015-11-01T17:43:50Z,2015-11-01T17:45:35Z,2015-11-01T17:45:53Z,2015-11-01T17:46:22Z,2015-11-01T17:46:35Z,2015-11-01T17:50:35Z,2015-11-01T17:55:28Z,2015-11-01T17:55:35Z,2015-11-01T17:55:59Z,2015-11-01T17:56:21Z,2015-11-01T17:56:32Z,2015-11-01T17:56:35Z,2015-11-01T17:57:01Z,2015-11-01T17:57:04Z,2015-11-01T17:57:13Z,2015-11-01T17:57:21Z,2015-11-01T17:57:22Z,2015-11-01T17:57:29Z,2015-11-01T17:57:33Z,2015-11-01T17:57:34Z,2015-11-01T17:57:35Z,2015-11-01T17:57:35Z,2015-11-01T17:58:35Z,2015-11-01T17:59:38Z,2015-11-01T18:01:35Z"
15184123,18723,189,"5720,2867,260,23434,263,14174,3271,14197,3270,3269,14172,20957,20956,16806,16805,3265,3263,16804,581,14178,3261,1489,1490,2872,1493,14173,4716,14187,23685,6363,17633,6360,14152,16929,1497,17830,18602,25749,2466,17101,17102,17103,6463,17110,17113,8731,8544,23674,18078,18082,17617,20230,20236,20237,12032,12033,20167,12029","2015-11-05T12:06:24Z,2015-11-05T12:07:47Z,2015-11-05T12:07:58Z,2015-11-05T12:08:09Z,2015-11-05T12:09:09Z,2015-11-05T12:09:35Z,2015-11-05T12:09:42Z,2015-11-05T12:09:43Z,2015-11-05T12:09:46Z,2015-11-05T12:10:07Z,2015-11-05T12:10:09Z,2015-11-05T12:11:02Z,2015-11-05T12:11:09Z,2015-11-05T12:11:34Z,2015-11-05T12:11:40Z,2015-11-05T12:11:43Z,2015-11-05T12:12:00Z,2015-11-05T12:12:05Z,2015-11-05T12:12:09Z,2015-11-05T12:12:24Z,2015-11-05T12:12:26Z,2015-11-05T12:13:09Z,2015-11-05T12:13:30Z,2015-11-05T12:13:35Z,2015-11-05T12:13:37Z,2015-11-05T12:13:41Z,2015-11-05T12:14:09Z,2015-11-05T12:14:22Z,2015-11-05T12:14:25Z,2015-11-05T12:14:30Z,2015-11-05T12:14:56Z,2015-11-05T12:15:02Z,2015-11-05T12:15:09Z,2015-11-05T12:15:29Z,2015-11-05T12:15:37Z,2015-11-05T12:16:09Z,2015-11-05T12:16:38Z,2015-11-05T12:16:39Z,2015-11-05T12:17:09Z,2015-11-05T12:17:59Z,2015-11-05T12:18:03Z,2015-11-05T12:18:08Z,2015-11-05T12:18:09Z,2015-11-05T12:18:11Z,2015-11-05T12:18:25Z,2015-11-05T12:18:52Z,2015-11-05T12:19:09Z,2015-11-05T12:19:28Z,2015-11-05T12:19:51Z,2015-11-05T12:19:57Z,2015-11-05T12:20:09Z,2015-11-05T12:21:09Z,2015-11-05T12:22:01Z,2015-11-05T12:22:58Z,2015-11-05T12:23:09Z,2015-11-05T12:23:24Z,2015-11-05T12:23:28Z,2015-11-05T12:24:09Z"
